"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,1247777,2019000657231,11764.8,2019012477771,160048,1,5,27709.2,0,0,2,35,1,2,200,0,0,11,114,1,10,15000,1,11
2019,201901,1247932,2019000659247,6656.4,2019012479321,200248,1,1,6656.4,0,0,1,53,1,1,100,0,0,8,81,1,10,120000,1,11
2019,201901,1247932,2019000659247,6656.4,2019012479321,200248,1,2,6037.2,0,0,2,49,1,1,100,0,0,7,71,3,30,0,1,11
2019,201901,1248241,2019000663153,23065.2,2019012482411,251648,1,1,23065.2,2,0,2,39,1,1,100,0,0,10,101,1,10,140000,1,11
2019,201901,1248241,2019000663153,23065.2,2019012482411,251648,1,2,23839.2,2,0,1,44,1,1,100,0,0,10,101,1,10,78000,1,11
2019,201901,1248241,2019000663153,23065.2,2019012482411,251648,1,3,23994.0,0,0,2,14,6,1,100,0,0,2,26,0,0,999999,0,0
2019,201901,1248241,2019000663153,23065.2,2019012482411,251648,1,4,23529.6,0,0,1,12,6,1,100,0,0,2,23,0,0,999999,0,0
2019,201901,1248551,2019000666942,16254.0,2019012485511,200448,1,1,16254.0,3,0,1,54,1,1,100,1,100,10,101,1,10,80000,1,11
2019,201901,1248551,2019000666942,16254.0,2019012485511,200448,1,2,14551.2,3,0,2,51,1,1,100,1,100,10,101,3,30,0,1,11
2019,201901,1248551,2019000666942,16254.0,2019012485511,200448,1,3,20433.6,0,0,1,22,6,1,100,1,100,8,81,1,10,15000,1,11
2019,201901,1248551,2019000666942,16254.0,2019012485511,200448,1,4,24768.0,0,0,1,19,6,1,100,1,100,7,71,3,30,0,1,11
2019,201901,1248551,2019000666942,16254.0,2019012485511,200448,1,5,12848.4,0,0,1,13,6,1,100,1,100,2,23,0,0,999999,0,0
2019,201901,1248860,2019000671043,63003.6,2019012488601,510048,1,1,63003.6,0,0,2,52,5,1,100,0,0,6,65,1,10,32800,1,11
2019,201901,1249325,2019000678097,19814.4,2019012493251,460448,1,1,19969.2,2,2,1,40,1,1,100,0,0,10,101,1,10,125000,1,11
2019,201901,1249325,2019000678097,19814.4,2019012493251,460448,1,2,19814.4,2,2,2,39,1,1,100,0,0,10,101,3,30,0,1,11
2019,201901,1249325,2019000678097,19814.4,2019012493251,460448,1,3,18885.6,0,0,1,4,6,1,100,0,0,1,11,0,0,999999,0,0
2019,201901,1249325,2019000678097,19814.4,2019012493251,460448,1,4,19195.2,0,0,1,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,1249480,2019000680296,46749.6,2019012494801,560048,1,1,46749.6,0,0,1,25,6,1,100,1,100,6,63,1,10,56000,1,11
2019,201901,1249789,2019000684520,15170.4,2019012497891,480148,1,1,15325.2,0,0,1,57,1,1,100,0,0,6,63,1,10,90000,1,11
2019,201901,1249789,2019000684520,15170.4,2019012497891,480148,1,2,19040.4,0,0,2,48,1,1,100,0,0,8,81,1,10,38000,1,11
2019,201901,1249944,2019000686759,7120.8,2019012499441,590348,1,1,7120.8,1,0,2,86,4,8,814,0,0,10,101,3,30,0,1,11
2019,201901,1249944,2019000686759,7120.8,2019012499441,590348,1,2,15789.6,0,0,1,54,1,8,814,0,0,10,101,1,10,7200,1,11
2019,201901,1249944,2019000686759,7120.8,2019012499441,590348,1,3,16873.2,0,0,2,46,1,6,666,0,0,8,81,3,30,0,1,11
2019,201901,1250254,2019000691172,10836.0,2019012502541,520148,1,1,10836.0,4,1,2,35,3,1,100,0,0,6,65,1,10,0,1,11
2019,201901,1250254,2019000691172,10836.0,2019012502541,520148,1,2,10216.8,0,0,1,15,6,1,100,0,0,2,26,0,0,999999,0,0
2019,201901,1250254,2019000691172,10836.0,2019012502541,520148,1,3,13158.0,0,0,1,11,6,1,100,0,0,1,17,0,0,999999,0,0
2019,201901,1250254,2019000691172,10836.0,2019012502541,520148,1,4,13003.2,0,0,1,8,6,1,100,0,0,1,15,0,0,999999,0,0
2019,201901,1250254,2019000691172,10836.0,2019012502541,520148,1,5,17337.6,0,0,2,1,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,1250408,2019000693229,17802.0,2019012504081,430148,1,1,17802.0,1,1,1,30,1,1,100,0,0,11,116,1,10,67000,1,11
2019,201901,1250408,2019000693229,17802.0,2019012504081,430148,1,2,13158.0,1,1,2,30,1,1,100,0,0,11,114,1,10,32000,1,11
2019,201901,1250408,2019000693229,17802.0,2019012504081,430148,1,3,12384.0,0,0,2,2,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,1250563,2019000695206,13622.4,2019012505631,510048,1,1,13622.4,1,1,1,47,1,1,100,0,0,10,101,1,10,56000,1,11
2019,201901,1250563,2019000695206,13622.4,2019012505631,510048,1,2,10836.0,1,1,2,38,1,1,100,0,0,10,101,1,10,8000,1,11
2019,201901,1250563,2019000695206,13622.4,2019012505631,510048,1,3,10526.4,0,0,1,1,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,1250873,2019000699761,12693.6,2019012508731,270048,1,1,12693.6,0,0,1,65,1,1,100,0,0,10,101,1,10,18000,1,11
2019,201901,1250873,2019000699761,12693.6,2019012508731,270048,1,2,12848.4,0,0,2,63,1,1,100,0,0,8,81,1,10,65000,1,11
2019,201901,1251028,2019000701606,15634.8,2019012510281,461748,1,1,15634.8,1,0,2,60,6,2,200,0,0,7,71,1,10,59000,1,11
2019,201901,1251028,2019000701606,15634.8,2019012510281,461748,1,2,25542.0,0,0,1,26,6,2,200,0,0,10,101,1,10,40000,1,11
2019,201901,1251182,2019000703480,8978.4,2019012511821,591648,1,1,8823.6,2,0,2,47,1,3,399,4,450,6,63,1,10,10000,1,11
2019,201901,1251182,2019000703480,8978.4,2019012511821,591648,1,2,7894.8,2,0,1,43,1,1,100,0,0,7,71,1,10,0,1,11
2019,201901,1251182,2019000703480,8978.4,2019012511821,591648,1,3,10371.6,0,0,2,14,6,3,399,4,450,2,26,0,0,999999,0,0
2019,201901,1251182,2019000703480,8978.4,2019012511821,591648,1,4,10371.6,0,0,2,11,6,3,399,4,450,2,22,0,0,999999,0,0
2019,201901,1251337,2019000705671,7740.0,2019012513371,260048,1,1,7740.0,0,0,1,69,1,1,100,0,0,6,65,3,30,0,1,11
2019,201901,1251337,2019000705671,7740.0,2019012513371,260048,1,2,7740.0,0,0,2,61,1,1,100,0,0,11,115,1,10,86000,1,11
2019,201901,1251802,2019000712403,13467.6,2019012518021,231048,1,1,13467.6,3,3,1,36,1,2,200,0,0,11,114,1,10,65000,1,11
2019,201901,1251802,2019000712403,13467.6,2019012518021,231048,1,2,14396.4,3,3,2,34,1,2,200,0,0,11,114,1,10,25000,1,11
2019,201901,1251802,2019000712403,13467.6,2019012518021,231048,1,3,12538.8,0,0,1,4,6,2,200,0,0,1,11,0,0,999999,0,0
2019,201901,1251802,2019000712403,13467.6,2019012518021,231048,1,4,12693.6,0,0,1,3,6,2,200,0,0,1,11,0,0,999999,0,0
2019,201901,1251802,2019000712403,13467.6,2019012518021,231048,1,5,12693.6,0,0,1,0,6,2,200,0,0,0,1,0,0,999999,0,0
2019,201901,1251956,2019000714908,15325.2,2019012519561,591148,1,1,15325.2,1,0,1,56,1,1,100,1,100,10,101,1,10,40000,1,11
2019,201901,1251956,2019000714908,15325.2,2019012519561,591148,1,2,13777.2,1,0,2,60,1,1,100,1,100,6,64,1,10,30000,1,11
2019,201901,1251956,2019000714908,15325.2,2019012519561,591148,1,3,30186.0,0,0,2,24,6,1,100,1,100,6,63,3,30,16000,1,11
2019,201901,1252266,2019000718896,12229.2,2019012522661,461548,1,1,12229.2,3,0,1,40,1,1,100,0,0,11,115,1,10,150000,1,11
2019,201901,1252266,2019000718896,12229.2,2019012522661,461548,1,2,13312.8,3,0,2,39,1,8,826,1,100,10,101,1,10,2800,1,11
2019,201901,1252266,2019000718896,12229.2,2019012522661,461548,1,3,13777.2,0,0,1,14,6,8,826,1,100,3,30,0,0,999999,0,0
2019,201901,1252266,2019000718896,12229.2,2019012522661,461548,1,4,14860.8,0,0,2,12,6,8,826,1,100,2,25,0,0,999999,0,0
2019,201901,1252266,2019000718896,12229.2,2019012522661,461548,1,5,14860.8,0,0,2,9,6,8,826,1,100,1,17,0,0,999999,0,0
2019,201901,1252421,2019000721249,3250.8,2019012524211,480348,1,1,3405.6,3,0,1,52,1,1,100,4,460,6,61,1,10,0,1,11
2019,201901,1252421,2019000721249,3250.8,2019012524211,480348,1,2,2786.4,3,0,2,51,1,1,100,0,0,4,40,1,10,35900,1,11
2019,201901,1252421,2019000721249,3250.8,2019012524211,480348,1,3,3870.0,0,0,2,21,6,1,100,0,0,7,71,1,10,8100,1,11
2019,201901,1252421,2019000721249,3250.8,2019012524211,480348,1,4,3096.0,0,0,2,19,6,1,100,0,0,7,71,1,10,0,1,11
2019,201901,1252421,2019000721249,3250.8,2019012524211,480348,1,5,3715.2,0,0,1,9,6,1,100,0,0,1,16,0,0,999999,0,0
2019,201901,1252576,2019000723657,11764.8,2019012525761,591048,1,1,11919.6,0,0,2,62,1,1,100,0,0,6,63,1,10,11000,1,11
2019,201901,1252576,2019000723657,11764.8,2019012525761,591048,1,2,11610.0,0,0,1,62,1,1,100,0,0,6,63,3,30,0,1,11
2019,201901,1252730,2019000725759,14086.8,2019012527301,463448,1,1,13932.0,1,1,1,39,1,8,818,0,0,6,65,1,10,76000,1,11
2019,201901,1252730,2019000725759,14086.8,2019012527301,463448,1,2,8978.4,1,1,2,28,1,1,100,4,428,7,71,3,30,0,1,11
2019,201901,1252730,2019000725759,14086.8,2019012527301,463448,1,3,12538.8,0,0,2,2,6,1,100,4,428,0,1,0,0,999999,0,0
2019,201901,1253040,2019000729897,81734.4,2019012530401,210148,1,1,81734.4,1,0,1,60,3,2,200,0,0,6,63,3,30,0,1,11
2019,201901,1253040,2019000729897,81734.4,2019012530401,210148,1,2,74149.2,0,0,1,23,6,2,200,0,0,6,63,1,10,48000,1,11
2019,201901,1253350,2019000733921,10836.0,2019012533501,251348,1,1,10836.0,1,0,1,46,1,1,100,0,0,11,114,1,10,180000,1,13
2019,201901,1253350,2019000733921,10836.0,2019012533501,251348,1,2,10216.8,1,0,2,48,1,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,1253350,2019000733921,10836.0,2019012533501,251348,1,3,6811.2,0,0,1,16,6,1,100,0,0,4,40,3,30,0,0,0
2019,201901,1253659,2019000738301,29721.6,2019012536591,640048,1,1,29876.4,1,0,2,67,1,1,100,1,100,1,15,3,30,0,1,11
2019,201901,1253659,2019000738301,29721.6,2019012536591,640048,1,2,23220.0,1,0,1,78,1,1,100,1,100,1,14,3,30,0,1,11
2019,201901,1253659,2019000738301,29721.6,2019012536591,640048,1,3,74304.0,1,0,2,45,6,1,100,1,100,6,63,3,30,0,1,11
2019,201901,1253659,2019000738301,29721.6,2019012536591,640048,1,4,34056.0,0,0,2,20,6,1,100,1,100,7,71,1,10,1800,1,11
2019,201901,1253814,2019000740176,20278.8,2019012538141,250948,1,1,20124.0,0,0,1,43,6,7,700,4,420,6,64,1,10,48000,1,11
2019,201901,1253969,2019000742277,5108.4,2019012539691,170048,1,1,5108.4,2,1,2,27,6,2,200,0,0,7,71,1,10,12000,1,11
2019,201901,1253969,2019000742277,5108.4,2019012539691,170048,1,2,6811.2,0,0,2,9,6,2,200,0,0,1,16,0,0,999999,0,0
2019,201901,1253969,2019000742277,5108.4,2019012539691,170048,1,3,4489.2,0,0,1,1,6,2,200,0,0,0,1,0,0,999999,0,0
2019,201901,1254124,2019000744621,31114.8,2019012541241,251648,1,1,31114.8,1,0,1,57,1,1,100,1,100,8,81,1,10,50000,2,20
2019,201901,1254124,2019000744621,31114.8,2019012541241,251648,1,2,23529.6,1,0,2,57,1,1,100,1,100,10,101,1,10,80000,1,11
2019,201901,1254124,2019000744621,31114.8,2019012541241,251648,1,3,32353.2,1,0,2,29,2,1,100,1,100,10,101,1,10,12000,1,13
2019,201901,1254124,2019000744621,31114.8,2019012541241,251648,1,4,33436.8,0,0,1,10,6,2,200,1,100,1,17,0,0,999999,0,0
2019,201901,1254278,2019000747009,19969.2,2019012542781,210148,1,1,19969.2,3,2,2,24,6,2,200,0,0,8,81,1,10,21200,1,11
2019,201901,1254278,2019000747009,19969.2,2019012542781,210148,1,2,19040.4,0,0,1,5,6,2,200,0,0,1,12,0,0,999999,0,0
2019,201901,1254278,2019000747009,19969.2,2019012542781,210148,1,3,13622.4,0,0,1,2,6,2,200,0,0,0,1,0,0,999999,0,0
2019,201901,1254278,2019000747009,19969.2,2019012542781,210148,1,4,13622.4,0,0,2,0,6,2,200,0,0,0,1,0,0,999999,0,0
2019,201901,1254433,2019000749271,53251.2,2019012544331,330148,1,1,53096.4,2,0,1,40,1,1,100,1,100,10,101,1,10,53000,1,11
2019,201901,1254433,2019000749271,53251.2,2019012544331,330148,1,2,50774.4,2,0,2,40,1,1,100,1,100,10,101,1,10,65000,1,11
2019,201901,1254433,2019000749271,53251.2,2019012544331,330148,1,3,64242.0,0,0,2,11,6,1,100,1,100,2,22,0,0,999999,0,0
2019,201901,1254433,2019000749271,53251.2,2019012544331,330148,1,4,56502.0,0,0,1,8,6,1,100,1,100,1,15,0,0,999999,0,0
2019,201901,1254588,2019000751360,1083.6,2019012545881,360248,1,1,1083.6,0,0,1,56,1,1,100,0,0,8,81,1,10,56000,1,11
2019,201901,1254588,2019000751360,1083.6,2019012545881,360248,1,2,1083.6,0,0,2,61,1,1,100,0,0,10,101,3,30,0,1,11
2019,201901,1254743,2019000753559,15015.6,2019012547431,250448,1,1,15015.6,0,0,1,61,1,1,100,0,0,8,81,1,12,0,1,11
2019,201901,1254743,2019000753559,15015.6,2019012547431,250448,1,2,15789.6,0,0,2,59,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,1254898,2019000755679,10062.0,2019012548981,200248,1,1,9907.2,0,0,1,55,1,1,100,0,0,8,81,1,10,50000,1,11
2019,201901,1254898,2019000755679,10062.0,2019012548981,200248,1,2,9288.0,0,0,2,51,1,1,100,0,0,6,65,1,10,50000,1,11
2019,201901,1255207,2019000759672,20278.8,2019012552071,251048,1,1,20278.8,3,1,1,31,1,1,100,1,100,6,65,1,10,32000,1,11
2019,201901,1255207,2019000759672,20278.8,2019012552071,251048,1,2,23220.0,3,1,2,31,1,1,100,1,100,6,61,3,30,0,1,11
2019,201901,1255207,2019000759672,20278.8,2019012552071,251048,1,3,23374.8,0,0,2,8,6,1,100,1,100,1,15,0,0,999999,0,0
2019,201901,1255207,2019000759672,20278.8,2019012552071,251048,1,4,23374.8,0,0,1,7,6,1,100,1,100,1,14,0,0,999999,0,0
2019,201901,1255207,2019000759672,20278.8,2019012552071,251048,1,5,29412.0,0,0,1,4,6,1,100,1,100,0,2,0,0,999999,0,0
2019,201901,1255517,2019000763389,2786.4,2019012555171,60048,1,1,2786.4,0,0,1,44,1,1,100,0,0,11,114,1,10,260000,2,20
2019,201901,1255517,2019000763389,2786.4,2019012555171,60048,1,2,2786.4,0,0,2,41,1,2,200,2,200,10,101,3,30,22000,1,11
2019,201901,1255672,2019000765382,18730.8,2019012556721,190748,1,1,18730.8,1,0,2,28,1,1,100,1,100,7,71,1,10,11600,1,11
2019,201901,1255672,2019000765382,18730.8,2019012556721,190748,1,2,26935.2,1,0,1,27,1,1,100,1,100,6,63,1,10,33000,1,11
2019,201901,1255672,2019000765382,18730.8,2019012556721,190748,1,3,13932.0,0,0,1,6,6,1,100,1,100,1,12,0,0,999999,0,0
2019,201901,1255826,2019000767607,23374.8,2019012558261,450348,1,1,23374.8,2,0,1,56,1,4,400,0,0,11,116,1,10,483000,1,11
2019,201901,1255826,2019000767607,23374.8,2019012558261,450348,1,2,23684.4,2,0,2,56,1,4,400,0,0,11,114,3,30,0,1,11
2019,201901,1255826,2019000767607,23374.8,2019012558261,450348,1,3,28018.8,0,0,2,23,6,4,400,0,0,10,101,1,10,50000,1,11
2019,201901,1255826,2019000767607,23374.8,2019012558261,450348,1,4,28018.8,0,0,2,18,6,4,400,0,0,6,61,3,30,0,1,11
2019,201901,1255981,2019000769604,11919.6,2019012559811,250148,1,1,11919.6,1,1,2,31,1,1,100,0,0,7,71,1,10,50000,1,11
2019,201901,1255981,2019000769604,11919.6,2019012559811,250148,1,2,10371.6,1,1,1,34,1,1,100,0,0,6,63,1,10,50000,2,20
2019,201901,1255981,2019000769604,11919.6,2019012559811,250148,1,3,11145.6,0,0,2,0,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,1256291,2019000773581,13777.2,2019012562911,80048,1,1,13932.0,1,0,1,56,1,1,100,0,0,10,101,1,10,130000,1,11
2019,201901,1256291,2019000773581,13777.2,2019012562911,80048,1,2,11300.4,1,0,2,55,1,1,100,0,0,6,65,3,30,0,1,11
2019,201901,1256291,2019000773581,13777.2,2019012562911,80048,1,3,15015.6,0,0,1,14,6,1,100,0,0,2,26,0,0,999999,0,0
2019,201901,1256446,2019000775949,19040.4,2019012564461,460448,1,1,19040.4,0,0,1,52,6,1,100,0,0,11,114,1,10,110000,2,20
2019,201901,1256600,2019000777969,6037.2,2019012566001,640048,1,1,6037.2,1,0,2,55,1,1,100,0,0,6,65,3,30,0,1,11
2019,201901,1256600,2019000777969,6037.2,2019012566001,640048,1,2,8359.2,1,0,1,60,1,1,100,0,0,6,63,1,10,126000,1,11
2019,201901,1256600,2019000777969,6037.2,2019012566001,640048,1,3,36687.6,0,0,1,19,6,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,1256755,2019000780027,5108.4,2019012567551,60048,1,1,5263.2,0,0,1,60,4,1,100,0,0,10,101,1,10,6500,1,11
2019,201901,1256910,2019000782106,18885.6,2019012569101,550048,1,1,18730.8,0,0,1,42,1,1,100,0,0,6,64,1,10,50000,1,11
2019,201901,1256910,2019000782106,18885.6,2019012569101,550048,1,2,27864.0,0,0,2,49,1,1,100,0,0,6,61,1,10,39800,1,11
2019,201901,1257220,2019000786395,9288.0,2019012572201,500048,1,1,9288.0,0,0,1,55,2,1,100,0,0,6,65,1,10,200000,1,11
2019,201901,1257220,2019000786395,9288.0,2019012572201,500048,1,2,26935.2,0,0,2,58,4,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,1257374,2019000788304,4334.4,2019012573741,50148,1,1,4179.6,0,0,1,56,6,1,100,0,0,10,101,1,10,0,2,20
2019,201901,1257529,2019000790185,28018.8,2019012575291,530148,1,1,28018.8,2,0,1,46,1,1,100,1,100,0,2,1,10,98000,1,11
2019,201901,1257529,2019000790185,28018.8,2019012575291,530148,1,2,26316.0,2,0,2,46,1,7,700,1,100,0,2,1,10,28000,1,11
2019,201901,1257529,2019000790185,28018.8,2019012575291,530148,1,3,23839.2,0,0,2,15,6,1,100,1,100,4,40,0,0,999999,0,0
2019,201901,1257529,2019000790185,28018.8,2019012575291,530148,1,4,22136.4,0,0,1,12,6,1,100,1,100,2,23,0,0,999999,0,0
2019,201901,1257684,2019000792311,13622.4,2019012576841,200348,1,1,13622.4,0,0,2,51,1,1,100,0,0,7,71,1,10,97000,1,11
2019,201901,1257684,2019000792311,13622.4,2019012576841,200348,1,2,15015.6,0,0,1,52,1,1,100,0,0,10,101,1,10,90000,1,11
2019,201901,1257839,2019000794598,3715.2,2019012578391,60048,1,1,3715.2,0,0,2,26,2,1,100,0,0,6,63,1,10,26200,1,11
2019,201901,1257839,2019000794598,3715.2,2019012578391,60048,1,2,4179.6,0,0,1,27,2,1,100,0,0,6,63,1,10,36000,1,11
2019,201901,1257994,2019000796427,7430.4,2019012579941,530348,1,1,7585.2,0,0,1,28,6,1,100,0,0,10,101,1,10,20000,1,11
2019,201901,1258148,2019000798263,37926.0,2019012581481,470248,1,1,37926.0,2,2,1,29,1,1,100,1,100,7,71,1,10,60000,1,11
2019,201901,1258148,2019000798263,37926.0,2019012581481,470248,1,2,13932.0,2,2,2,26,1,1,100,1,100,8,81,3,30,0,1,11
2019,201901,1258148,2019000798263,37926.0,2019012581481,470248,1,3,18576.0,0,0,2,3,6,1,100,1,100,0,2,0,0,999999,0,0
2019,201901,1258148,2019000798263,37926.0,2019012581481,470248,1,4,18421.2,0,0,2,2,6,1,100,1,100,0,1,0,0,999999,0,0
2019,201901,1258303,2019000800471,22910.4,2019012583031,350248,1,1,23065.2,3,0,1,44,1,1,100,0,0,8,81,1,10,75000,1,11
2019,201901,1258303,2019000800471,22910.4,2019012583031,350248,1,2,25232.4,3,0,2,44,1,1,100,0,0,8,81,1,10,65000,1,11
2019,201901,1258303,2019000800471,22910.4,2019012583031,350248,1,3,25542.0,0,0,2,19,6,1,100,0,0,7,71,1,10,2000,1,11
2019,201901,1258303,2019000800471,22910.4,2019012583031,350248,1,4,25542.0,0,0,2,19,6,1,100,0,0,7,71,1,10,2000,1,11
2019,201901,1258303,2019000800471,22910.4,2019012583031,350248,1,5,27399.6,0,0,1,15,6,1,100,0,0,3,30,0,0,999999,0,0
2019,201901,1258458,2019000802692,17647.2,2019012584581,190648,1,1,17647.2,0,0,1,57,4,1,100,0,0,8,81,1,10,70000,1,11
2019,201901,1258613,2019000804740,7740.0,2019012586131,550048,1,1,7740.0,0,0,1,53,6,1,100,0,0,4,40,1,10,32600,1,11
2019,201901,1258613,2019000804740,7740.0,2019012586131,550048,1,2,1393.2,0,0,1,54,6,1,100,0,0,6,63,1,10,34900,1,11
2019,201901,1258768,2019000806797,42415.2,2019012587681,480148,1,1,42260.4,0,0,1,31,6,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,1258922,2019000809056,7430.4,2019012589221,210248,1,1,7430.4,0,0,1,55,4,1,100,0,0,6,65,1,10,0,1,13
2019,201901,1259077,2019000811171,21052.8,2019012590771,462748,1,1,21052.8,0,0,2,58,6,7,700,4,498,8,81,1,10,70000,1,11
2019,201901,1259696,2019000819544,28792.8,2019012596961,463048,1,1,28792.8,2,0,1,49,1,1,100,4,412,10,101,1,10,150000,1,11
2019,201901,1259696,2019000819544,28792.8,2019012596961,463048,1,2,35604.0,2,0,2,48,1,1,100,4,416,10,101,3,30,5000,1,11
2019,201901,1259696,2019000819544,28792.8,2019012596961,463048,1,3,43034.4,0,0,2,17,6,1,100,4,412,5,50,3,30,540,1,11
2019,201901,1259696,2019000819544,28792.8,2019012596961,463048,1,4,34520.4,0,0,1,10,6,1,100,4,412,1,17,0,0,999999,0,0
2019,201901,1259851,2019000821554,9442.8,2019012598511,200348,1,1,9442.8,2,0,1,35,1,1,100,0,0,10,101,1,10,173000,1,11
2019,201901,1259851,2019000821554,9442.8,2019012598511,200348,1,2,9907.2,2,0,2,33,1,1,100,0,0,7,71,3,30,0,1,11
2019,201901,1259851,2019000821554,9442.8,2019012598511,200348,1,3,9133.2,0,0,2,10,6,1,100,0,0,1,16,0,0,999999,0,0
2019,201901,1259851,2019000821554,9442.8,2019012598511,200348,1,4,9133.2,0,0,2,8,6,1,100,0,0,1,14,0,0,999999,0,0
2019,201901,1260006,2019000823568,12074.4,2019012600061,450448,1,1,12074.4,1,0,2,44,4,1,100,0,0,10,101,1,10,82000,1,11
2019,201901,1260006,2019000823568,12074.4,2019012600061,450448,1,2,9133.2,0,0,1,16,6,1,100,0,0,4,40,3,30,0,0,0
2019,201901,1260161,2019000825461,5572.8,2019012601611,510048,1,1,5572.8,0,0,2,63,1,1,100,0,0,10,101,1,10,33000,1,11
2019,201901,1260161,2019000825461,5572.8,2019012601611,510048,1,2,4798.8,0,0,1,65,1,1,100,0,0,10,101,1,10,186000,1,11
2019,201901,1260316,2019000827709,27399.6,2019012603161,530448,1,1,27399.6,0,0,2,40,3,1,100,0,0,8,81,1,10,79000,1,11
2019,201901,1260625,2019000831765,17956.8,2019012606251,330648,1,1,17956.8,2,0,1,39,1,1,100,0,0,11,115,1,10,483000,1,11
2019,201901,1260625,2019000831765,17956.8,2019012606251,330648,1,2,13467.6,2,0,2,39,1,1,100,0,0,10,101,1,12,0,1,11
2019,201901,1260625,2019000831765,17956.8,2019012606251,330648,1,3,21981.6,0,0,2,10,6,1,100,0,0,2,22,0,0,999999,0,0
2019,201901,1260625,2019000831765,17956.8,2019012606251,330648,1,4,21672.0,0,0,2,7,6,1,100,0,0,1,15,0,0,999999,0,0
2019,201901,1260780,2019000833731,65480.4,2019012607801,680448,1,1,65480.4,1,1,2,21,6,1,100,1,100,6,63,3,30,0,1,11
2019,201901,1260780,2019000833731,65480.4,2019012607801,680448,1,2,111920.4,0,0,2,1,6,1,100,1,100,0,1,0,0,999999,0,0
2019,201901,1260780,2019000833731,65480.4,2019012607801,680448,1,3,93344.4,1,0,2,52,1,1,100,1,100,7,71,1,10,31000,1,11
2019,201901,1260780,2019000833731,65480.4,2019012607801,680448,1,4,84985.2,1,0,1,50,1,1,100,1,100,6,63,1,10,0,1,11
2019,201901,1260935,2019000836000,6192.0,2019012609351,470148,1,1,6192.0,3,0,1,62,1,1,100,0,0,11,114,2,20,75000,1,11
2019,201901,1260935,2019000836000,6192.0,2019012609351,470148,1,2,6811.2,3,0,2,54,1,1,100,0,0,10,101,1,10,0,1,13
2019,201901,1260935,2019000836000,6192.0,2019012609351,470148,1,3,9133.2,0,0,1,16,6,1,100,0,0,5,50,3,30,3200,0,0
2019,201901,1260935,2019000836000,6192.0,2019012609351,470148,1,4,9133.2,0,0,1,14,6,1,100,0,0,3,30,0,0,999999,0,0
2019,201901,1260935,2019000836000,6192.0,2019012609351,470148,1,5,10990.8,0,0,2,12,6,1,100,0,0,2,25,0,0,999999,0,0
2019,201901,1261090,2019000837911,14396.4,2019012610901,530148,1,1,14396.4,1,1,2,31,1,1,100,1,100,7,71,1,10,35000,1,11
2019,201901,1261090,2019000837911,14396.4,2019012610901,530148,1,2,13467.6,1,1,1,29,1,6,640,0,0,10,101,1,10,20000,1,11
2019,201901,1261090,2019000837911,14396.4,2019012610901,530148,1,3,13312.8,0,0,1,0,6,1,100,1,100,0,1,0,0,999999,0,0
2019,201901,1261244,2019000839811,9133.2,2019012612441,460848,1,1,9133.2,0,0,2,59,6,2,200,0,0,7,71,3,30,0,1,11
2019,201901,1261244,2019000839811,9133.2,2019012612441,460848,1,2,16873.2,0,0,2,32,6,2,200,0,0,6,63,1,10,10000,1,11
2019,201901,1261399,2019000841931,6966.0,2019012613991,461948,1,1,7120.8,0,0,2,62,4,2,200,0,0,7,71,1,10,50000,1,11
2019,201901,1261399,2019000841931,6966.0,2019012613991,461948,1,2,8049.6,0,0,1,9,6,2,200,0,0,1,16,0,0,999999,0,0
2019,201901,1261554,2019000843932,11610.0,2019012615541,100048,1,1,11610.0,3,1,1,51,1,1,100,0,0,6,63,1,10,3000,1,11
2019,201901,1261554,2019000843932,11610.0,2019012615541,100048,1,2,13932.0,3,1,2,30,1,1,100,0,0,7,71,3,30,0,1,11
2019,201901,1261554,2019000843932,11610.0,2019012615541,100048,1,3,13158.0,0,0,1,0,6,1,100,0,0,0,1,0,0,999999,0,0
2019,201901,1261554,2019000843932,11610.0,2019012615541,100048,1,4,15480.0,0,0,2,8,6,1,100,0,0,1,14,0,0,999999,0,0
2019,201901,1261554,2019000843932,11610.0,2019012615541,100048,1,5,14396.4,0,0,1,5,6,1,100,0,0,0,2,0,0,999999,0,0
2019,201901,1262018,2019000849834,24768.0,2019012620181,330248,1,1,24768.0,0,0,1,33,6,2,200,0,0,10,101,1,10,82000,1,11
2019,201901,1262018,2019000849834,24768.0,2019012620181,330248,1,2,25542.0,0,0,1,30,6,1,100,1,100,4,40,1,10,17000,1,11
